"respondent_id","choice","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","market_awareness"
97,1,19,1,0,0,0,0,0,1,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,27,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,27,0,0,0,1,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,27,0,0,0,1,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,1,12,1,0,0,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,37,0,0,0,1,0,0,1,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,27,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,37,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,1,12,1,0,0,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,37,0,0,0,1,0,0,1,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,1,19,1,0,0,0,0,0,1,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,37,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,1,12,1,0,0,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,27,0,0,0,1,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,19,1,0,0,0,0,0,1,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",12
98,1,37,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,37,0,0,0,1,0,0,1,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,27,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,19,1,0,0,0,0,0,1,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,1,27,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,27,0,0,0,1,1,0,0,0,0,1,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,27,0,0,0,1,1,0,0,0,0,1,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,12,1,0,0,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,1,37,0,0,0,1,0,0,1,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,27,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,37,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,1,12,1,0,0,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,37,0,0,0,1,0,0,1,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,1,19,1,0,0,0,0,0,1,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,37,0,0,0,1,0,0,0,1,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,1,12,1,0,0,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,27,0,0,0,1,1,0,0,0,0,1,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,19,1,0,0,0,0,0,1,0,0,0,1,1,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-150-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",12
100,0,37,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,37,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,1,27,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,1,19,1,0,0,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,27,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,12,1,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,37,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,27,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,37,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,12,1,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,37,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,19,1,0,0,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,37,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,12,1,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,0,19,1,0,0,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6
101,1,37,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,37,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,27,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,19,1,0,0,0,0,0,1,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,1,27,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,12,1,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,1,37,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,27,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,37,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,1,12,1,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,37,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,1,19,1,0,0,0,0,0,1,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,37,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,12,1,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,1,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,19,1,0,0,0,0,0,1,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11
102,1,37,0,0,0,1,0,0,0,1,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,37,0,0,0,1,0,0,1,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,27,0,0,0,1,0,0,0,1,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,19,1,0,0,0,0,0,1,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,27,0,0,0,1,0,0,0,1,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,1,27,0,0,0,1,1,0,0,0,0,1,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,1,27,0,0,0,1,1,0,0,0,0,1,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,12,1,0,0,0,0,1,0,0,0,0,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,37,0,0,0,1,0,0,1,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,1,27,0,0,0,1,0,0,0,1,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,37,0,0,0,1,0,0,0,1,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,12,1,0,0,0,0,1,0,0,0,0,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,1,37,0,0,0,1,0,0,1,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,19,1,0,0,0,0,0,1,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,37,0,0,0,1,0,0,0,1,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,12,1,0,0,0,0,1,0,0,0,0,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,27,0,0,0,1,1,0,0,0,0,1,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,1,19,1,0,0,0,0,0,1,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10
103,0,37,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,1,37,0,0,0,1,0,0,1,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,27,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,19,1,0,0,0,0,0,1,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,1,27,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,1,12,1,0,0,0,0,1,0,0,0,0,1,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,37,0,0,0,1,0,0,1,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,27,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,37,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,1,12,1,0,0,0,0,1,0,0,0,0,1,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,1,37,0,0,0,1,0,0,1,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,19,1,0,0,0,0,0,1,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,37,0,0,0,1,0,0,0,1,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,1,12,1,0,0,0,0,1,0,0,0,0,1,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,19,1,0,0,0,0,0,1,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10
104,0,37,0,0,0,1,0,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,37,0,0,0,1,0,0,1,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,27,0,0,0,1,0,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,19,1,0,0,0,0,0,1,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,27,0,0,0,1,0,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,27,0,0,0,1,1,0,0,0,0,1,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,27,0,0,0,1,1,0,0,0,0,1,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,12,1,0,0,0,0,1,0,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,37,0,0,0,1,0,0,1,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,27,0,0,0,1,0,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,37,0,0,0,1,0,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,12,1,0,0,0,0,1,0,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,37,0,0,0,1,0,0,1,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,19,1,0,0,0,0,0,1,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,37,0,0,0,1,0,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,12,1,0,0,0,0,1,0,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,27,0,0,0,1,1,0,0,0,0,1,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,0,19,1,0,0,0,0,0,1,0,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",12
105,1,37,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,37,0,0,0,1,0,0,1,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,27,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,19,1,0,0,0,0,0,1,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,1,27,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,27,0,0,0,1,1,0,0,0,0,1,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,12,1,0,0,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,1,37,0,0,0,1,0,0,1,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,27,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,37,0,0,0,1,0,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,1,12,1,0,0,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10
