"id","profile_id","respondent_id","question_id","alternative_id","observation_id","block_id","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice","kcal","gram"
2539,136,106,5,3,635,2,37,0,0,0,1,0,0,0,1,0,479,258
2540,0,106,5,4,635,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2541,2,106,6,1,636,2,12,1,0,0,0,0,1,0,0,0,779,304
2542,75,106,6,2,636,2,27,0,0,0,1,1,0,0,0,0,774,308
2543,31,106,6,3,636,2,19,1,0,0,0,0,0,1,0,0,838,235
2544,0,106,6,4,636,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2545,136,107,1,1,637,2,37,0,0,0,1,0,0,0,1,0,548,200
2546,135,107,1,2,637,2,37,0,0,0,1,0,0,1,0,0,403,302
2547,84,107,1,3,637,2,27,0,0,0,1,0,0,0,1,0,547,275
2548,0,107,1,4,637,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2549,31,107,2,1,638,2,19,1,0,0,0,0,0,1,0,0,1066,256
2550,84,107,2,2,638,2,27,0,0,0,1,0,0,0,1,0,459,211
2551,75,107,2,3,638,2,27,0,0,0,1,1,0,0,0,0,799,198
2552,0,107,2,4,638,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2553,75,107,3,1,639,2,27,0,0,0,1,1,0,0,0,0,787,314
2554,2,107,3,2,639,2,12,1,0,0,0,0,1,0,0,0,708,271
2555,135,107,3,3,639,2,37,0,0,0,1,0,0,1,0,0,573,283
2556,0,107,3,4,639,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2557,84,107,4,1,640,2,27,0,0,0,1,0,0,0,1,0,573,250
2558,136,107,4,2,640,2,37,0,0,0,1,0,0,0,1,0,545,309
2559,2,107,4,3,640,2,12,1,0,0,0,0,1,0,0,0,766,331
2560,0,107,4,4,640,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2561,135,107,5,1,641,2,37,0,0,0,1,0,0,1,0,0,687,313
2562,31,107,5,2,641,2,19,1,0,0,0,0,0,1,0,0,617,263
2563,136,107,5,3,641,2,37,0,0,0,1,0,0,0,1,0,706,277
2564,0,107,5,4,641,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2565,2,107,6,1,642,2,12,1,0,0,0,0,1,0,0,0,666,241
2566,75,107,6,2,642,2,27,0,0,0,1,1,0,0,0,0,757,300
2567,31,107,6,3,642,2,19,1,0,0,0,0,0,1,0,0,969,417
2568,0,107,6,4,642,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2569,136,108,1,1,643,2,37,0,0,0,1,0,0,0,1,0,720,282
2570,135,108,1,2,643,2,37,0,0,0,1,0,0,1,0,0,476,266
2571,84,108,1,3,643,2,27,0,0,0,1,0,0,0,1,0,440,243
2572,0,108,1,4,643,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2573,31,108,2,1,644,2,19,1,0,0,0,0,0,1,0,0,625,394
2574,84,108,2,2,644,2,27,0,0,0,1,0,0,0,1,0,493,227
2575,75,108,2,3,644,2,27,0,0,0,1,1,0,0,0,0,731,182
2576,0,108,2,4,644,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2577,75,108,3,1,645,2,27,0,0,0,1,1,0,0,0,0,646,221
2578,2,108,3,2,645,2,12,1,0,0,0,0,1,0,0,0,909,253
2579,135,108,3,3,645,2,37,0,0,0,1,0,0,1,0,0,742,247
2580,0,108,3,4,645,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2581,84,108,4,1,646,2,27,0,0,0,1,0,0,0,1,0,620,230
2582,136,108,4,2,646,2,37,0,0,0,1,0,0,0,1,0,624,244
2583,2,108,4,3,646,2,12,1,0,0,0,0,1,0,0,0,626,280
2584,0,108,4,4,646,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2585,135,108,5,1,647,2,37,0,0,0,1,0,0,1,0,0,503,209
2586,31,108,5,2,647,2,19,1,0,0,0,0,0,1,0,0,734,309
2587,136,108,5,3,647,2,37,0,0,0,1,0,0,0,1,0,620,229
2588,0,108,5,4,647,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2589,2,108,6,1,648,2,12,1,0,0,0,0,1,0,0,0,940,373
2590,75,108,6,2,648,2,27,0,0,0,1,1,0,0,0,0,612,260
2591,31,108,6,3,648,2,19,1,0,0,0,0,0,1,0,0,1046,411
2592,0,108,6,4,648,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2593,136,109,1,1,649,2,37,0,0,0,1,0,0,0,1,0,468,188
2594,135,109,1,2,649,2,37,0,0,0,1,0,0,1,0,0,622,290
2595,84,109,1,3,649,2,27,0,0,0,1,0,0,0,1,0,606,273
2596,0,109,1,4,649,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2597,31,109,2,1,650,2,19,1,0,0,0,0,0,1,0,0,791,383
2598,84,109,2,2,650,2,27,0,0,0,1,0,0,0,1,0,609,221
2599,75,109,2,3,650,2,27,0,0,0,1,1,0,0,0,0,710,249
2600,0,109,2,4,650,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2601,75,109,3,1,651,2,27,0,0,0,1,1,0,0,0,0,757,297
2602,2,109,3,2,651,2,12,1,0,0,0,0,1,0,0,0,842,260
2603,135,109,3,3,651,2,37,0,0,0,1,0,0,1,0,0,557,238
2604,0,109,3,4,651,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2605,84,109,4,1,652,2,27,0,0,0,1,0,0,0,1,0,543,185
2606,136,109,4,2,652,2,37,0,0,0,1,0,0,0,1,0,543,246
2607,2,109,4,3,652,2,12,1,0,0,0,0,1,0,0,0,897,264
2608,0,109,4,4,652,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2609,135,109,5,1,653,2,37,0,0,0,1,0,0,1,0,0,499,320
2610,31,109,5,2,653,2,19,1,0,0,0,0,0,1,0,0,938,321
2611,136,109,5,3,653,2,37,0,0,0,1,0,0,0,1,0,695,328
2612,0,109,5,4,653,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2613,2,109,6,1,654,2,12,1,0,0,0,0,1,0,0,0,637,366
2614,75,109,6,2,654,2,27,0,0,0,1,1,0,0,0,0,749,271
2615,31,109,6,3,654,2,19,1,0,0,0,0,0,1,0,0,962,289
2616,0,109,6,4,654,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2617,136,110,1,1,655,2,37,0,0,0,1,0,0,0,1,0,749,239
2618,135,110,1,2,655,2,37,0,0,0,1,0,0,1,0,0,667,309
2619,84,110,1,3,655,2,27,0,0,0,1,0,0,0,1,0,761,305
2620,0,110,1,4,655,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2621,31,110,2,1,656,2,19,1,0,0,0,0,0,1,0,0,963,336
2622,84,110,2,2,656,2,27,0,0,0,1,0,0,0,1,0,488,268
2623,75,110,2,3,656,2,27,0,0,0,1,1,0,0,0,0,790,216
2624,0,110,2,4,656,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2625,75,110,3,1,657,2,27,0,0,0,1,1,0,0,0,0,452,196
2626,2,110,3,2,657,2,12,1,0,0,0,0,1,0,0,0,707,340
2627,135,110,3,3,657,2,37,0,0,0,1,0,0,1,0,0,679,295
2628,0,110,3,4,657,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2629,84,110,4,1,658,2,27,0,0,0,1,0,0,0,1,0,403,324
2630,136,110,4,2,658,2,37,0,0,0,1,0,0,0,1,0,545,303
2631,2,110,4,3,658,2,12,1,0,0,0,0,1,0,0,0,924,341
2632,0,110,4,4,658,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2633,135,110,5,1,659,2,37,0,0,0,1,0,0,1,0,0,773,251
2634,31,110,5,2,659,2,19,1,0,0,0,0,0,1,0,0,641,238
2635,136,110,5,3,659,2,37,0,0,0,1,0,0,0,1,0,470,239
2636,0,110,5,4,659,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2637,2,110,6,1,660,2,12,1,0,0,0,0,1,0,0,0,716,376
2638,75,110,6,2,660,2,27,0,0,0,1,1,0,0,0,0,678,341
2639,31,110,6,3,660,2,19,1,0,0,0,0,0,1,0,0,909,385
2640,0,110,6,4,660,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2641,136,111,1,1,661,2,37,0,0,0,1,0,0,0,1,0,480,251
2642,135,111,1,2,661,2,37,0,0,0,1,0,0,1,0,0,672,190
2643,84,111,1,3,661,2,27,0,0,0,1,0,0,0,1,0,692,292
2644,0,111,1,4,661,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2645,31,111,2,1,662,2,19,1,0,0,0,0,0,1,0,0,768,297
2646,84,111,2,2,662,2,27,0,0,0,1,0,0,0,1,0,703,251
2647,75,111,2,3,662,2,27,0,0,0,1,1,0,0,0,0,644,283
2648,0,111,2,4,662,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2649,75,111,3,1,663,2,27,0,0,0,1,1,0,0,0,0,689,181
2650,2,111,3,2,663,2,12,1,0,0,0,0,1,0,0,0,682,408
2651,135,111,3,3,663,2,37,0,0,0,1,0,0,1,0,0,418,288
2652,0,111,3,4,663,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2653,84,111,4,1,664,2,27,0,0,0,1,0,0,0,1,0,464,283
2654,136,111,4,2,664,2,37,0,0,0,1,0,0,0,1,0,750,312
2655,2,111,4,3,664,2,12,1,0,0,0,0,1,0,0,0,962,296
2656,0,111,4,4,664,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2657,135,111,5,1,665,2,37,0,0,0,1,0,0,1,0,0,560,215
2658,31,111,5,2,665,2,19,1,0,0,0,0,0,1,0,0,606,299
2659,136,111,5,3,665,2,37,0,0,0,1,0,0,0,1,0,799,280
2660,0,111,5,4,665,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2661,2,111,6,1,666,2,12,1,0,0,0,0,1,0,0,0,650,311
2662,75,111,6,2,666,2,27,0,0,0,1,1,0,0,0,0,676,210
2663,31,111,6,3,666,2,19,1,0,0,0,0,0,1,0,0,929,326
2664,0,111,6,4,666,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2665,136,112,1,1,667,2,37,0,0,0,1,0,0,0,1,0,714,254
2666,135,112,1,2,667,2,37,0,0,0,1,0,0,1,0,0,474,319
2667,84,112,1,3,667,2,27,0,0,0,1,0,0,0,1,0,632,284
2668,0,112,1,4,667,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2669,31,112,2,1,668,2,19,1,0,0,0,0,0,1,0,0,1021,224
2670,84,112,2,2,668,2,27,0,0,0,1,0,0,0,1,0,690,339
2671,75,112,2,3,668,2,27,0,0,0,1,1,0,0,0,0,764,284
2672,0,112,2,4,668,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2673,75,112,3,1,669,2,27,0,0,0,1,1,0,0,0,0,547,304
2674,2,112,3,2,669,2,12,1,0,0,0,0,1,0,0,0,866,418
2675,135,112,3,3,669,2,37,0,0,0,1,0,0,1,0,0,460,195
2676,0,112,3,4,669,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2677,84,112,4,1,670,2,27,0,0,0,1,0,0,0,1,0,405,314
2678,136,112,4,2,670,2,37,0,0,0,1,0,0,0,1,0,751,333
2679,2,112,4,3,670,2,12,1,0,0,0,0,1,0,0,0,936,271
2680,0,112,4,4,670,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2681,135,112,5,1,671,2,37,0,0,0,1,0,0,1,0,0,468,333
2682,31,112,5,2,671,2,19,1,0,0,0,0,0,1,0,0,954,256
2683,136,112,5,3,671,2,37,0,0,0,1,0,0,0,1,0,741,343
2684,0,112,5,4,671,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2685,2,112,6,1,672,2,12,1,0,0,0,0,1,0,0,0,895,392
2686,75,112,6,2,672,2,27,0,0,0,1,1,0,0,0,0,633,341
2687,31,112,6,3,672,2,19,1,0,0,0,0,0,1,0,0,1094,249
2688,0,112,6,4,672,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2689,136,113,1,1,673,2,37,0,0,0,1,0,0,0,1,0,510,215
2690,135,113,1,2,673,2,37,0,0,0,1,0,0,1,0,0,628,298
2691,84,113,1,3,673,2,27,0,0,0,1,0,0,0,1,0,571,250
2692,0,113,1,4,673,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2693,31,113,2,1,674,2,19,1,0,0,0,0,0,1,0,0,905,318
2694,84,113,2,2,674,2,27,0,0,0,1,0,0,0,1,0,729,223
2695,75,113,2,3,674,2,27,0,0,0,1,1,0,0,0,0,652,339
2696,0,113,2,4,674,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2697,75,113,3,1,675,2,27,0,0,0,1,1,0,0,0,0,705,231
2698,2,113,3,2,675,2,12,1,0,0,0,0,1,0,0,0,737,267
2699,135,113,3,3,675,2,37,0,0,0,1,0,0,1,0,0,476,259
2700,0,113,3,4,675,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2701,84,113,4,1,676,2,27,0,0,0,1,0,0,0,1,0,776,233
2702,136,113,4,2,676,2,37,0,0,0,1,0,0,0,1,0,671,264
2703,2,113,4,3,676,2,12,1,0,0,0,0,1,0,0,0,755,323
2704,0,113,4,4,676,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2705,135,113,5,1,677,2,37,0,0,0,1,0,0,1,0,0,543,275
2706,31,113,5,2,677,2,19,1,0,0,0,0,0,1,0,0,806,378
2707,136,113,5,3,677,2,37,0,0,0,1,0,0,0,1,0,547,322
2708,0,113,5,4,677,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2709,2,113,6,1,678,2,12,1,0,0,0,0,1,0,0,0,673,247
2710,75,113,6,2,678,2,27,0,0,0,1,1,0,0,0,0,433,334
2711,31,113,6,3,678,2,19,1,0,0,0,0,0,1,0,0,717,384
2712,0,113,6,4,678,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2713,136,114,1,1,679,2,37,0,0,0,1,0,0,0,1,0,790,240
2714,135,114,1,2,679,2,37,0,0,0,1,0,0,1,0,0,788,325
2715,84,114,1,3,679,2,27,0,0,0,1,0,0,0,1,0,785,253
2716,0,114,1,4,679,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2717,31,114,2,1,680,2,19,1,0,0,0,0,0,1,0,0,902,316
2718,84,114,2,2,680,2,27,0,0,0,1,0,0,0,1,0,788,239
2719,75,114,2,3,680,2,27,0,0,0,1,1,0,0,0,0,794,237
2720,0,114,2,4,680,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2721,75,114,3,1,681,2,27,0,0,0,1,1,0,0,0,0,776,204
2722,2,114,3,2,681,2,12,1,0,0,0,0,1,0,0,0,666,378
2723,135,114,3,3,681,2,37,0,0,0,1,0,0,1,0,0,462,217
2724,0,114,3,4,681,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2725,84,114,4,1,682,2,27,0,0,0,1,0,0,0,1,0,694,190
2726,136,114,4,2,682,2,37,0,0,0,1,0,0,0,1,0,459,329
2727,2,114,4,3,682,2,12,1,0,0,0,0,1,0,0,0,677,344
2728,0,114,4,4,682,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2729,135,114,5,1,683,2,37,0,0,0,1,0,0,1,0,0,470,309
2730,31,114,5,2,683,2,19,1,0,0,0,0,0,1,0,0,898,416
2731,136,114,5,3,683,2,37,0,0,0,1,0,0,0,1,0,416,341
2732,0,114,5,4,683,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2733,2,114,6,1,684,2,12,1,0,0,0,0,1,0,0,0,1002,369
2734,75,114,6,2,684,2,27,0,0,0,1,1,0,0,0,0,689,289
2735,31,114,6,3,684,2,19,1,0,0,0,0,0,1,0,0,900,382
2736,0,114,6,4,684,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2737,136,115,1,1,685,2,37,0,0,0,1,0,0,0,1,0,536,259
2738,135,115,1,2,685,2,37,0,0,0,1,0,0,1,0,0,566,234
2739,84,115,1,3,685,2,27,0,0,0,1,0,0,0,1,0,530,246
2740,0,115,1,4,685,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2741,31,115,2,1,686,2,19,1,0,0,0,0,0,1,0,0,816,400
2742,84,115,2,2,686,2,27,0,0,0,1,0,0,0,1,0,444,192
2743,75,115,2,3,686,2,27,0,0,0,1,1,0,0,0,0,707,346
2744,0,115,2,4,686,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2745,75,115,3,1,687,2,27,0,0,0,1,1,0,0,0,0,752,217
2746,2,115,3,2,687,2,12,1,0,0,0,0,1,0,0,0,1052,338
2747,135,115,3,3,687,2,37,0,0,0,1,0,0,1,0,0,487,246
2748,0,115,3,4,687,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2749,84,115,4,1,688,2,27,0,0,0,1,0,0,0,1,0,665,339
2750,136,115,4,2,688,2,37,0,0,0,1,0,0,0,1,0,626,302
2751,2,115,4,3,688,2,12,1,0,0,0,0,1,0,0,0,1026,362
2752,0,115,4,4,688,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2753,135,115,5,1,689,2,37,0,0,0,1,0,0,1,0,0,564,181
2754,31,115,5,2,689,2,19,1,0,0,0,0,0,1,0,0,806,255
2755,136,115,5,3,689,2,37,0,0,0,1,0,0,0,1,0,768,256
2756,0,115,5,4,689,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2757,2,115,6,1,690,2,12,1,0,0,0,0,1,0,0,0,689,292
2758,75,115,6,2,690,2,27,0,0,0,1,1,0,0,0,0,734,187
2759,31,115,6,3,690,2,19,1,0,0,0,0,0,1,0,0,1001,333
2760,0,115,6,4,690,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2761,136,116,1,1,691,2,37,0,0,0,1,0,0,0,1,0,492,197
2762,135,116,1,2,691,2,37,0,0,0,1,0,0,1,0,0,525,180
2763,84,116,1,3,691,2,27,0,0,0,1,0,0,0,1,0,623,237
2764,0,116,1,4,691,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2765,31,116,2,1,692,2,19,1,0,0,0,0,0,1,0,0,617,290
2766,84,116,2,2,692,2,27,0,0,0,1,0,0,0,1,0,576,192
2767,75,116,2,3,692,2,27,0,0,0,1,1,0,0,0,0,700,191
2768,0,116,2,4,692,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2769,75,116,3,1,693,2,27,0,0,0,1,1,0,0,0,0,630,238
2770,2,116,3,2,693,2,12,1,0,0,0,0,1,0,0,0,993,317
2771,135,116,3,3,693,2,37,0,0,0,1,0,0,1,0,0,440,233
2772,0,116,3,4,693,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2773,84,116,4,1,694,2,27,0,0,0,1,0,0,0,1,0,700,183
2774,136,116,4,2,694,2,37,0,0,0,1,0,0,0,1,0,480,256
2775,2,116,4,3,694,2,12,1,0,0,0,0,1,0,0,0,832,272
2776,0,116,4,4,694,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2777,135,116,5,1,695,2,37,0,0,0,1,0,0,1,0,0,756,260
2778,31,116,5,2,695,2,19,1,0,0,0,0,0,1,0,0,706,333
2779,136,116,5,3,695,2,37,0,0,0,1,0,0,0,1,0,657,350
2780,0,116,5,4,695,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2781,2,116,6,1,696,2,12,1,0,0,0,0,1,0,0,0,855,294
2782,75,116,6,2,696,2,27,0,0,0,1,1,0,0,0,0,515,223
2783,31,116,6,3,696,2,19,1,0,0,0,0,0,1,0,0,831,322
2784,0,116,6,4,696,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2785,136,117,1,1,697,2,37,0,0,0,1,0,0,0,1,0,775,313
2786,135,117,1,2,697,2,37,0,0,0,1,0,0,1,0,0,773,204
2787,84,117,1,3,697,2,27,0,0,0,1,0,0,0,1,0,445,343
2788,0,117,1,4,697,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2789,31,117,2,1,698,2,19,1,0,0,0,0,0,1,0,0,695,324
2790,84,117,2,2,698,2,27,0,0,0,1,0,0,0,1,0,517,213
2791,75,117,2,3,698,2,27,0,0,0,1,1,0,0,0,0,561,282
2792,0,117,2,4,698,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2793,75,117,3,1,699,2,27,0,0,0,1,1,0,0,0,0,676,280
2794,2,117,3,2,699,2,12,1,0,0,0,0,1,0,0,0,779,280
2795,135,117,3,3,699,2,37,0,0,0,1,0,0,1,0,0,584,272
2796,0,117,3,4,699,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2797,84,117,4,1,700,2,27,0,0,0,1,0,0,0,1,0,678,299
2798,136,117,4,2,700,2,37,0,0,0,1,0,0,0,1,0,683,234
2799,2,117,4,3,700,2,12,1,0,0,0,0,1,0,0,0,642,231
2800,0,117,4,4,700,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2801,135,117,5,1,701,2,37,0,0,0,1,0,0,1,0,0,723,337
2802,31,117,5,2,701,2,19,1,0,0,0,0,0,1,0,0,1035,355
2803,136,117,5,3,701,2,37,0,0,0,1,0,0,0,1,0,747,227
2804,0,117,5,4,701,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2805,2,117,6,1,702,2,12,1,0,0,0,0,1,0,0,0,620,357
2806,75,117,6,2,702,2,27,0,0,0,1,1,0,0,0,0,603,196
2807,31,117,6,3,702,2,19,1,0,0,0,0,0,1,0,0,941,364
2808,0,117,6,4,702,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2809,136,118,1,1,703,2,37,0,0,0,1,0,0,0,1,0,641,193
2810,135,118,1,2,703,2,37,0,0,0,1,0,0,1,0,0,763,247
2811,84,118,1,3,703,2,27,0,0,0,1,0,0,0,1,0,512,286
2812,0,118,1,4,703,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2813,31,118,2,1,704,2,19,1,0,0,0,0,0,1,0,0,835,269
2814,84,118,2,2,704,2,27,0,0,0,1,0,0,0,1,0,756,255
2815,75,118,2,3,704,2,27,0,0,0,1,1,0,0,0,0,798,292
2816,0,118,2,4,704,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2817,75,118,3,1,705,2,27,0,0,0,1,1,0,0,0,0,586,191
2818,2,118,3,2,705,2,12,1,0,0,0,0,1,0,0,0,992,416
2819,135,118,3,3,705,2,37,0,0,0,1,0,0,1,0,0,679,218
2820,0,118,3,4,705,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2821,84,118,4,1,706,2,27,0,0,0,1,0,0,0,1,0,482,267
2822,136,118,4,2,706,2,37,0,0,0,1,0,0,0,1,0,730,257
2823,2,118,4,3,706,2,12,1,0,0,0,0,1,0,0,0,990,234
2824,0,118,4,4,706,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2825,135,118,5,1,707,2,37,0,0,0,1,0,0,1,0,0,499,219
2826,31,118,5,2,707,2,19,1,0,0,0,0,0,1,0,0,613,243
2827,136,118,5,3,707,2,37,0,0,0,1,0,0,0,1,0,569,227
2828,0,118,5,4,707,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2829,2,118,6,1,708,2,12,1,0,0,0,0,1,0,0,0,1030,326
2830,75,118,6,2,708,2,27,0,0,0,1,1,0,0,0,0,703,212
2831,31,118,6,3,708,2,19,1,0,0,0,0,0,1,0,0,901,235
2832,0,118,6,4,708,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2833,136,119,1,1,709,2,37,0,0,0,1,0,0,0,1,0,692,285
2834,135,119,1,2,709,2,37,0,0,0,1,0,0,1,0,0,772,307
2835,84,119,1,3,709,2,27,0,0,0,1,0,0,0,1,0,469,281
2836,0,119,1,4,709,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2837,31,119,2,1,710,2,19,1,0,0,0,0,0,1,0,0,923,417
2838,84,119,2,2,710,2,27,0,0,0,1,0,0,0,1,0,675,315
2839,75,119,2,3,710,2,27,0,0,0,1,1,0,0,0,0,705,198
2840,0,119,2,4,710,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2841,75,119,3,1,711,2,27,0,0,0,1,1,0,0,0,0,492,200
2842,2,119,3,2,711,2,12,1,0,0,0,0,1,0,0,0,961,341
2843,135,119,3,3,711,2,37,0,0,0,1,0,0,1,0,0,546,317
2844,0,119,3,4,711,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2845,84,119,4,1,712,2,27,0,0,0,1,0,0,0,1,0,795,332
2846,136,119,4,2,712,2,37,0,0,0,1,0,0,0,1,0,657,257
2847,2,119,4,3,712,2,12,1,0,0,0,0,1,0,0,0,933,379
2848,0,119,4,4,712,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2849,135,119,5,1,713,2,37,0,0,0,1,0,0,1,0,0,743,245
2850,31,119,5,2,713,2,19,1,0,0,0,0,0,1,0,0,710,228
2851,136,119,5,3,713,2,37,0,0,0,1,0,0,0,1,0,789,213
2852,0,119,5,4,713,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2853,2,119,6,1,714,2,12,1,0,0,0,0,1,0,0,0,814,240
2854,75,119,6,2,714,2,27,0,0,0,1,1,0,0,0,0,732,304
2855,31,119,6,3,714,2,19,1,0,0,0,0,0,1,0,0,1059,357
2856,0,119,6,4,714,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2857,136,120,1,1,715,2,37,0,0,0,1,0,0,0,1,0,526,222
2858,135,120,1,2,715,2,37,0,0,0,1,0,0,1,0,0,673,318
2859,84,120,1,3,715,2,27,0,0,0,1,0,0,0,1,0,661,264
2860,0,120,1,4,715,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2861,31,120,2,1,716,2,19,1,0,0,0,0,0,1,0,0,842,402
2862,84,120,2,2,716,2,27,0,0,0,1,0,0,0,1,0,567,278
2863,75,120,2,3,716,2,27,0,0,0,1,1,0,0,0,0,452,320
2864,0,120,2,4,716,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2865,75,120,3,1,717,2,27,0,0,0,1,1,0,0,0,0,720,229
2866,2,120,3,2,717,2,12,1,0,0,0,0,1,0,0,0,1069,220
2867,135,120,3,3,717,2,37,0,0,0,1,0,0,1,0,0,541,182
2868,0,120,3,4,717,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2869,84,120,4,1,718,2,27,0,0,0,1,0,0,0,1,0,430,295
2870,136,120,4,2,718,2,37,0,0,0,1,0,0,0,1,0,495,229
2871,2,120,4,3,718,2,12,1,0,0,0,0,1,0,0,0,993,255
2872,0,120,4,4,718,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2873,135,120,5,1,719,2,37,0,0,0,1,0,0,1,0,0,721,294
2874,31,120,5,2,719,2,19,1,0,0,0,0,0,1,0,0,902,360
2875,136,120,5,3,719,2,37,0,0,0,1,0,0,0,1,0,482,263
2876,0,120,5,4,719,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2877,2,120,6,1,720,2,12,1,0,0,0,0,1,0,0,0,886,366
2878,75,120,6,2,720,2,27,0,0,0,1,1,0,0,0,0,409,349
2879,31,120,6,3,720,2,19,1,0,0,0,0,0,1,0,0,1098,254
2880,0,120,6,4,720,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2881,136,121,1,1,721,2,37,0,0,0,1,0,0,0,1,0,679,235
2882,135,121,1,2,721,2,37,0,0,0,1,0,0,1,0,0,663,187
2883,84,121,1,3,721,2,27,0,0,0,1,0,0,0,1,0,547,334
2884,0,121,1,4,721,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2885,31,121,2,1,722,2,19,1,0,0,0,0,0,1,0,0,1070,353
2886,84,121,2,2,722,2,27,0,0,0,1,0,0,0,1,0,559,303
2887,75,121,2,3,722,2,27,0,0,0,1,1,0,0,0,0,635,301
2888,0,121,2,4,722,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2889,75,121,3,1,723,2,27,0,0,0,1,1,0,0,0,0,474,324
