"respondent_id","question_id","choice","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","no_choice","brand.past_use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","market_awareness","total_recalled","total_recognized","total_price_guess_diff"
99,6,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,34,"kobieta","5000-7500","miast-50","rzadziej-niz-raz-w-miesiacu","wyzsze",7,5,4,49.69
99,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,"kobieta","5000-7500","miast-50","rzadziej-niz-raz-w-miesiacu","wyzsze",7,5,4,49.69
100,1,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,1,0,37,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,1,1,27,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,2,1,19,1,0,0,0,0,0,1,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,2,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,2,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,3,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,3,0,12,1,0,0,0,0,1,0,0,1,0,0,0,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,3,0,37,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,4,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,4,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,4,0,12,1,0,0,0,0,1,0,0,1,0,0,0,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,5,0,37,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,5,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,5,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,6,0,12,1,0,0,0,0,1,0,0,1,0,0,0,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,6,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,6,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
100,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",6,2,5,30.31
101,1,1,37,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,1,0,37,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,1,0,27,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,2,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,2,1,27,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,2,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,3,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,3,0,12,1,0,0,0,0,1,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,3,1,37,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,4,0,27,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,4,0,37,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,4,1,12,1,0,0,0,0,1,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,5,0,37,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,5,1,19,1,0,0,0,0,0,1,0,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,5,0,37,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,6,0,12,1,0,0,0,0,1,0,0,1,0,0,0,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,6,1,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,6,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
101,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","wyzsze",11,12,8,15.69
102,1,1,37,0,0,0,1,0,0,0,1,0,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,1,0,37,0,0,0,1,0,0,1,0,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,1,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,2,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,2,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,2,1,27,0,0,0,1,1,0,0,0,1,0,1,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,3,1,27,0,0,0,1,1,0,0,0,1,0,1,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,3,0,12,1,0,0,0,0,1,0,0,1,0,0,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,3,0,37,0,0,0,1,0,0,1,0,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,4,1,27,0,0,0,1,0,0,0,1,0,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,4,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,4,0,12,1,0,0,0,0,1,0,0,1,0,0,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,5,1,37,0,0,0,1,0,0,1,0,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,5,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,5,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,6,0,12,1,0,0,0,0,1,0,0,1,0,0,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,6,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,6,1,19,1,0,0,0,0,0,1,0,0,0,0,0,1,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
102,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"mezczyzna","7500-10000","miasto-150-500","raz-w-tygodniu","wyzsze",10,6,6,4.69
103,1,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,1,1,37,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,1,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,2,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,2,1,27,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,2,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,3,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,3,1,12,1,0,0,0,0,1,0,0,1,0,0,1,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,3,0,37,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,4,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,4,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,4,1,12,1,0,0,0,0,1,0,0,1,0,0,1,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,5,1,37,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,5,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,5,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,6,1,12,1,0,0,0,0,1,0,0,1,0,0,1,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,6,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,6,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
103,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","1000-2500","miast-50","raz-w-miesiacu","w-trakcie-studiow",10,6,5,3.31
105,1,1,37,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,1,0,37,0,0,0,1,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,1,0,27,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,2,0,19,1,0,0,0,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,2,1,27,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,2,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,3,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,3,0,12,1,0,0,0,0,1,0,0,1,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,3,1,37,0,0,0,1,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,4,0,27,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,4,0,37,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,4,1,12,1,0,0,0,0,1,0,0,1,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,5,0,37,0,0,0,1,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,5,1,19,1,0,0,0,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,5,0,37,0,0,0,1,0,0,0,1,0,0,0,0,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,6,1,12,1,0,0,0,0,1,0,0,1,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,6,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,6,0,19,1,0,0,0,0,0,1,0,0,0,0,1,1,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
105,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","w-trakcie-studiow",10,6,6,8.69
106,1,0,37,0,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,1,1,37,0,0,0,1,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,1,0,27,0,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,2,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,2,1,27,0,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,2,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,3,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,3,0,12,1,0,0,0,0,1,0,0,1,0,0,1,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,3,1,37,0,0,0,1,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,4,0,27,0,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,4,0,37,0,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,4,1,12,1,0,0,0,0,1,0,0,1,0,0,1,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,5,0,37,0,0,0,1,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,5,1,19,1,0,0,0,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,5,0,37,0,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,6,1,12,1,0,0,0,0,1,0,0,1,0,0,1,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,6,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,6,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
106,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,6,6,13.31
107,1,0,37,0,0,0,1,0,0,0,1,0,0,1,0,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,1,0,37,0,0,0,1,0,0,1,0,0,0,0,0,0,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,1,0,27,0,0,0,1,0,0,0,1,0,0,1,0,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,2,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,2,0,27,0,0,0,1,0,0,0,1,0,0,1,0,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,2,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,3,0,27,0,0,0,1,1,0,0,0,1,0,1,1,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,3,0,12,1,0,0,0,0,1,0,0,1,0,0,1,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,3,0,37,0,0,0,1,0,0,1,0,0,0,0,0,0,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,4,1,27,0,0,0,1,0,0,0,1,0,0,1,0,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
107,4,0,37,0,0,0,1,0,0,0,1,0,0,1,0,1,25,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",10,7,8,27.69
