"respondent_id","question_id","respondent_question_id","alternative_id","choice","price","gram","kcal","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","is_bundle","is_premium","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","total_recalled","total_recognized","avg_price_guess_diff"
82,6,"82_6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,3,7.23
83,1,"83_1",1,0,37,318,744,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,1,"83_1",2,1,37,307,549,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,1,"83_1",3,0,27,258,471,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,1,"83_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,2,"83_2",1,0,19,295,815,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,2,"83_2",2,1,27,266,636,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,2,"83_2",3,0,27,348,490,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,2,"83_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,3,"83_3",1,0,27,350,698,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,3,"83_3",2,0,12,399,983,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,3,"83_3",3,1,37,239,427,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,3,"83_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,4,"83_4",1,0,27,274,561,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,4,"83_4",2,0,37,257,739,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,4,"83_4",3,1,12,288,755,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,4,"83_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,5,"83_5",1,1,37,292,571,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,5,"83_5",2,0,19,411,734,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,5,"83_5",3,0,37,279,649,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,5,"83_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,6,"83_6",1,1,12,303,762,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,6,"83_6",2,0,27,284,464,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,6,"83_6",3,0,19,276,1039,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
83,6,"83_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",1,5,1.09666666666667
84,1,"84_1",1,0,37,300,538,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,1,"84_1",2,1,37,343,662,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,1,"84_1",3,0,27,295,594,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,1,"84_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,2,"84_2",1,0,19,238,847,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,2,"84_2",2,1,27,313,460,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,2,"84_2",3,0,27,238,431,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,2,"84_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,3,"84_3",1,0,27,259,549,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,3,"84_3",2,1,12,314,1070,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,3,"84_3",3,0,37,282,455,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,3,"84_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,4,"84_4",1,0,27,257,525,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,4,"84_4",2,0,37,329,448,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,4,"84_4",3,1,12,415,867,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,4,"84_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,5,"84_5",1,0,37,258,737,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,5,"84_5",2,1,19,380,723,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,5,"84_5",3,0,37,207,435,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,5,"84_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,6,"84_6",1,0,12,334,803,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,6,"84_6",2,1,27,244,777,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,6,"84_6",3,0,19,349,611,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
84,6,"84_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","1000-2500","miasto-500","raz-w-miesiacu","wyzsze",10,8,5.23
85,1,"85_1",1,0,37,206,526,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,1,"85_1",2,1,37,288,468,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,1,"85_1",3,0,27,290,484,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,1,"85_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,2,"85_2",1,0,19,249,609,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,2,"85_2",2,1,27,248,670,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,2,"85_2",3,0,27,202,631,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,2,"85_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,3,"85_3",1,0,27,336,547,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,3,"85_3",2,0,12,314,891,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,3,"85_3",3,1,37,334,566,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,3,"85_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,4,"85_4",1,0,27,294,639,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,4,"85_4",2,0,37,275,750,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,4,"85_4",3,1,12,319,917,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,4,"85_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,5,"85_5",1,1,37,318,561,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,5,"85_5",2,0,19,400,777,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,5,"85_5",3,0,37,181,414,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,5,"85_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,6,"85_6",1,1,12,288,808,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,6,"85_6",2,0,27,350,735,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,6,"85_6",3,0,19,392,996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
85,6,"85_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,5,1.09333333333333
86,1,"86_1",1,0,37,260,634,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,1,"86_1",2,0,37,305,759,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,1,"86_1",3,0,27,212,749,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,1,"86_1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,2,"86_2",1,0,19,352,638,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,2,"86_2",2,0,27,274,690,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,2,"86_2",3,0,27,196,677,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,2,"86_2",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,3,"86_3",1,0,27,297,653,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,3,"86_3",2,0,12,411,933,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,3,"86_3",3,0,37,296,647,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,3,"86_3",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,4,"86_4",1,0,27,213,472,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,4,"86_4",2,0,37,249,612,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,4,"86_4",3,0,12,275,925,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,4,"86_4",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,5,"86_5",1,0,37,330,776,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,5,"86_5",2,0,19,352,601,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,5,"86_5",3,0,37,243,772,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,5,"86_5",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,6,"86_6",1,0,12,334,821,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,6,"86_6",2,0,27,205,769,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,6,"86_6",3,0,19,337,1077,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
86,6,"86_6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miast-50","raz-w-miesiacu","w-trakcie-studiow",4,4,2.56333333333333
87,1,"87_1",1,1,37,295,540,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,1,"87_1",2,0,37,326,417,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,1,"87_1",3,0,27,210,479,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,1,"87_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,2,"87_2",1,1,19,388,950,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,2,"87_2",2,0,27,297,450,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,2,"87_2",3,0,27,235,418,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,2,"87_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,3,"87_3",1,0,27,333,707,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,3,"87_3",2,0,12,306,1018,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,3,"87_3",3,1,37,235,575,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,3,"87_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,4,"87_4",1,0,27,347,670,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,4,"87_4",2,0,37,285,555,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,4,"87_4",3,1,12,396,1064,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,4,"87_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,5,"87_5",1,0,37,212,530,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,5,"87_5",2,1,19,321,998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,5,"87_5",3,0,37,224,751,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,5,"87_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,6,"87_6",1,1,12,411,660,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,6,"87_6",2,0,27,269,784,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,6,"87_6",3,0,19,399,1089,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
87,6,"87_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",7,8,3.57
88,1,"88_1",1,0,37,205,717,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,1,"88_1",2,1,37,297,649,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,1,"88_1",3,0,27,270,489,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,1,"88_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,2,"88_2",1,0,19,232,646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,2,"88_2",2,1,27,348,700,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,2,"88_2",3,0,27,338,773,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,2,"88_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,3,"88_3",1,0,27,300,597,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,3,"88_3",2,0,12,291,802,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,3,"88_3",3,1,37,250,579,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,3,"88_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,4,"88_4",1,0,27,210,557,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,4,"88_4",2,0,37,330,542,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,4,"88_4",3,1,12,392,870,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
88,4,"88_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",4,3,2.36333333333333
