"","profileID","respID","qID","altID","obsID","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice"
"3876",0,97,9,4,969,0,0,0,0,0,0,0,0,0,1
"3877",42,97,10,1,970,28,0,0,0,1,0,1,0,0,0
"3878",39,97,10,2,970,28,0,0,0,1,1,0,0,0,0
"3879",72,97,10,3,970,40,0,0,0,1,0,0,0,1,0
"3880",0,97,10,4,970,0,0,0,0,0,0,0,0,0,1
"3881",71,98,1,1,971,40,0,0,0,1,0,0,1,0,0
"3882",72,98,1,2,971,40,0,0,0,1,0,0,0,1,0
"3883",20,98,1,3,971,22,0,1,0,0,0,0,0,1,0
"3884",0,98,1,4,971,0,0,0,0,0,0,0,0,0,1
"3885",3,98,2,1,972,12,1,0,0,0,0,0,1,0,0
"3886",42,98,2,2,972,28,0,0,0,1,0,1,0,0,0
"3887",28,98,2,3,972,24,0,0,1,0,0,0,0,1,0
"3888",0,98,2,4,972,0,0,0,0,0,0,0,0,0,1
"3889",72,98,3,1,973,40,0,0,0,1,0,0,0,1,0
"3890",28,98,3,2,973,24,0,0,1,0,0,0,0,1,0
"3891",39,98,3,3,973,28,0,0,0,1,1,0,0,0,0
"3892",0,98,3,4,973,0,0,0,0,0,0,0,0,0,1
"3893",39,98,4,1,974,28,0,0,0,1,1,0,0,0,0
"3894",3,98,4,2,974,12,1,0,0,0,0,0,1,0,0
"3895",71,98,4,3,974,40,0,0,0,1,0,0,1,0,0
"3896",0,98,4,4,974,0,0,0,0,0,0,0,0,0,1
"3897",20,98,5,1,975,22,0,1,0,0,0,0,0,1,0
"3898",41,98,5,2,975,28,0,0,1,0,0,1,0,0,0
"3899",3,98,5,3,975,12,1,0,0,0,0,0,1,0,0
"3900",0,98,5,4,975,0,0,0,0,0,0,0,0,0,1
"3901",37,98,6,1,976,28,0,1,0,0,1,0,0,0,0
"3902",71,98,6,2,976,40,0,0,0,1,0,0,1,0,0
"3903",14,98,6,3,976,18,1,0,0,0,0,1,0,0,0
"3904",0,98,6,4,976,0,0,0,0,0,0,0,0,0,1
"3905",41,98,7,1,977,28,0,0,1,0,0,1,0,0,0
"3906",14,98,7,2,977,18,1,0,0,0,0,1,0,0,0
"3907",37,98,7,3,977,28,0,1,0,0,1,0,0,0,0
"3908",0,98,7,4,977,0,0,0,0,0,0,0,0,0,1
"3909",14,98,8,1,978,18,1,0,0,0,0,1,0,0,0
"3910",20,98,8,2,978,22,0,1,0,0,0,0,0,1,0
"3911",42,98,8,3,978,28,0,0,0,1,0,1,0,0,0
"3912",0,98,8,4,978,0,0,0,0,0,0,0,0,0,1
"3913",28,98,9,1,979,24,0,0,1,0,0,0,0,1,0
"3914",37,98,9,2,979,28,0,1,0,0,1,0,0,0,0
"3915",41,98,9,3,979,28,0,0,1,0,0,1,0,0,0
"3916",0,98,9,4,979,0,0,0,0,0,0,0,0,0,1
"3917",42,98,10,1,980,28,0,0,0,1,0,1,0,0,0
"3918",39,98,10,2,980,28,0,0,0,1,1,0,0,0,0
"3919",72,98,10,3,980,40,0,0,0,1,0,0,0,1,0
"3920",0,98,10,4,980,0,0,0,0,0,0,0,0,0,1
"3921",71,99,1,1,981,40,0,0,0,1,0,0,1,0,0
"3922",72,99,1,2,981,40,0,0,0,1,0,0,0,1,0
"3923",20,99,1,3,981,22,0,1,0,0,0,0,0,1,0
"3924",0,99,1,4,981,0,0,0,0,0,0,0,0,0,1
"3925",3,99,2,1,982,12,1,0,0,0,0,0,1,0,0
"3926",42,99,2,2,982,28,0,0,0,1,0,1,0,0,0
"3927",28,99,2,3,982,24,0,0,1,0,0,0,0,1,0
"3928",0,99,2,4,982,0,0,0,0,0,0,0,0,0,1
"3929",72,99,3,1,983,40,0,0,0,1,0,0,0,1,0
"3930",28,99,3,2,983,24,0,0,1,0,0,0,0,1,0
"3931",39,99,3,3,983,28,0,0,0,1,1,0,0,0,0
"3932",0,99,3,4,983,0,0,0,0,0,0,0,0,0,1
"3933",39,99,4,1,984,28,0,0,0,1,1,0,0,0,0
"3934",3,99,4,2,984,12,1,0,0,0,0,0,1,0,0
"3935",71,99,4,3,984,40,0,0,0,1,0,0,1,0,0
"3936",0,99,4,4,984,0,0,0,0,0,0,0,0,0,1
"3937",20,99,5,1,985,22,0,1,0,0,0,0,0,1,0
"3938",41,99,5,2,985,28,0,0,1,0,0,1,0,0,0
"3939",3,99,5,3,985,12,1,0,0,0,0,0,1,0,0
"3940",0,99,5,4,985,0,0,0,0,0,0,0,0,0,1
"3941",37,99,6,1,986,28,0,1,0,0,1,0,0,0,0
"3942",71,99,6,2,986,40,0,0,0,1,0,0,1,0,0
"3943",14,99,6,3,986,18,1,0,0,0,0,1,0,0,0
"3944",0,99,6,4,986,0,0,0,0,0,0,0,0,0,1
"3945",41,99,7,1,987,28,0,0,1,0,0,1,0,0,0
"3946",14,99,7,2,987,18,1,0,0,0,0,1,0,0,0
"3947",37,99,7,3,987,28,0,1,0,0,1,0,0,0,0
"3948",0,99,7,4,987,0,0,0,0,0,0,0,0,0,1
"3949",14,99,8,1,988,18,1,0,0,0,0,1,0,0,0
"3950",20,99,8,2,988,22,0,1,0,0,0,0,0,1,0
"3951",42,99,8,3,988,28,0,0,0,1,0,1,0,0,0
"3952",0,99,8,4,988,0,0,0,0,0,0,0,0,0,1
"3953",28,99,9,1,989,24,0,0,1,0,0,0,0,1,0
"3954",37,99,9,2,989,28,0,1,0,0,1,0,0,0,0
"3955",41,99,9,3,989,28,0,0,1,0,0,1,0,0,0
"3956",0,99,9,4,989,0,0,0,0,0,0,0,0,0,1
"3957",42,99,10,1,990,28,0,0,0,1,0,1,0,0,0
"3958",39,99,10,2,990,28,0,0,0,1,1,0,0,0,0
"3959",72,99,10,3,990,40,0,0,0,1,0,0,0,1,0
"3960",0,99,10,4,990,0,0,0,0,0,0,0,0,0,1
"3961",71,100,1,1,991,40,0,0,0,1,0,0,1,0,0
"3962",72,100,1,2,991,40,0,0,0,1,0,0,0,1,0
"3963",20,100,1,3,991,22,0,1,0,0,0,0,0,1,0
"3964",0,100,1,4,991,0,0,0,0,0,0,0,0,0,1
"3965",3,100,2,1,992,12,1,0,0,0,0,0,1,0,0
"3966",42,100,2,2,992,28,0,0,0,1,0,1,0,0,0
"3967",28,100,2,3,992,24,0,0,1,0,0,0,0,1,0
"3968",0,100,2,4,992,0,0,0,0,0,0,0,0,0,1
"3969",72,100,3,1,993,40,0,0,0,1,0,0,0,1,0
"3970",28,100,3,2,993,24,0,0,1,0,0,0,0,1,0
"3971",39,100,3,3,993,28,0,0,0,1,1,0,0,0,0
"3972",0,100,3,4,993,0,0,0,0,0,0,0,0,0,1
"3973",39,100,4,1,994,28,0,0,0,1,1,0,0,0,0
"3974",3,100,4,2,994,12,1,0,0,0,0,0,1,0,0
"3975",71,100,4,3,994,40,0,0,0,1,0,0,1,0,0
"3976",0,100,4,4,994,0,0,0,0,0,0,0,0,0,1
"3977",20,100,5,1,995,22,0,1,0,0,0,0,0,1,0
"3978",41,100,5,2,995,28,0,0,1,0,0,1,0,0,0
"3979",3,100,5,3,995,12,1,0,0,0,0,0,1,0,0
"3980",0,100,5,4,995,0,0,0,0,0,0,0,0,0,1
"3981",37,100,6,1,996,28,0,1,0,0,1,0,0,0,0
"3982",71,100,6,2,996,40,0,0,0,1,0,0,1,0,0
"3983",14,100,6,3,996,18,1,0,0,0,0,1,0,0,0
"3984",0,100,6,4,996,0,0,0,0,0,0,0,0,0,1
"3985",41,100,7,1,997,28,0,0,1,0,0,1,0,0,0
"3986",14,100,7,2,997,18,1,0,0,0,0,1,0,0,0
"3987",37,100,7,3,997,28,0,1,0,0,1,0,0,0,0
"3988",0,100,7,4,997,0,0,0,0,0,0,0,0,0,1
"3989",14,100,8,1,998,18,1,0,0,0,0,1,0,0,0
"3990",20,100,8,2,998,22,0,1,0,0,0,0,0,1,0
"3991",42,100,8,3,998,28,0,0,0,1,0,1,0,0,0
"3992",0,100,8,4,998,0,0,0,0,0,0,0,0,0,1
"3993",28,100,9,1,999,24,0,0,1,0,0,0,0,1,0
"3994",37,100,9,2,999,28,0,1,0,0,1,0,0,0,0
"3995",41,100,9,3,999,28,0,0,1,0,0,1,0,0,0
"3996",0,100,9,4,999,0,0,0,0,0,0,0,0,0,1
"3997",42,100,10,1,1000,28,0,0,0,1,0,1,0,0,0
"3998",39,100,10,2,1000,28,0,0,0,1,1,0,0,0,0
"3999",72,100,10,3,1000,40,0,0,0,1,0,0,0,1,0
"4000",0,100,10,4,1000,0,0,0,0,0,0,0,0,0,1
"4001",71,101,1,1,1001,40,0,0,0,1,0,0,1,0,0
"4002",72,101,1,2,1001,40,0,0,0,1,0,0,0,1,0
"4003",20,101,1,3,1001,22,0,1,0,0,0,0,0,1,0
"4004",0,101,1,4,1001,0,0,0,0,0,0,0,0,0,1
"4005",3,101,2,1,1002,12,1,0,0,0,0,0,1,0,0
"4006",42,101,2,2,1002,28,0,0,0,1,0,1,0,0,0
"4007",28,101,2,3,1002,24,0,0,1,0,0,0,0,1,0
"4008",0,101,2,4,1002,0,0,0,0,0,0,0,0,0,1
"4009",72,101,3,1,1003,40,0,0,0,1,0,0,0,1,0
"4010",28,101,3,2,1003,24,0,0,1,0,0,0,0,1,0
"4011",39,101,3,3,1003,28,0,0,0,1,1,0,0,0,0
"4012",0,101,3,4,1003,0,0,0,0,0,0,0,0,0,1
"4013",39,101,4,1,1004,28,0,0,0,1,1,0,0,0,0
"4014",3,101,4,2,1004,12,1,0,0,0,0,0,1,0,0
"4015",71,101,4,3,1004,40,0,0,0,1,0,0,1,0,0
"4016",0,101,4,4,1004,0,0,0,0,0,0,0,0,0,1
"4017",20,101,5,1,1005,22,0,1,0,0,0,0,0,1,0
"4018",41,101,5,2,1005,28,0,0,1,0,0,1,0,0,0
"4019",3,101,5,3,1005,12,1,0,0,0,0,0,1,0,0
"4020",0,101,5,4,1005,0,0,0,0,0,0,0,0,0,1
"4021",37,101,6,1,1006,28,0,1,0,0,1,0,0,0,0
"4022",71,101,6,2,1006,40,0,0,0,1,0,0,1,0,0
"4023",14,101,6,3,1006,18,1,0,0,0,0,1,0,0,0
"4024",0,101,6,4,1006,0,0,0,0,0,0,0,0,0,1
"4025",41,101,7,1,1007,28,0,0,1,0,0,1,0,0,0
"4026",14,101,7,2,1007,18,1,0,0,0,0,1,0,0,0
"4027",37,101,7,3,1007,28,0,1,0,0,1,0,0,0,0
"4028",0,101,7,4,1007,0,0,0,0,0,0,0,0,0,1
"4029",14,101,8,1,1008,18,1,0,0,0,0,1,0,0,0
"4030",20,101,8,2,1008,22,0,1,0,0,0,0,0,1,0
"4031",42,101,8,3,1008,28,0,0,0,1,0,1,0,0,0
"4032",0,101,8,4,1008,0,0,0,0,0,0,0,0,0,1
"4033",28,101,9,1,1009,24,0,0,1,0,0,0,0,1,0
"4034",37,101,9,2,1009,28,0,1,0,0,1,0,0,0,0
"4035",41,101,9,3,1009,28,0,0,1,0,0,1,0,0,0
"4036",0,101,9,4,1009,0,0,0,0,0,0,0,0,0,1
"4037",42,101,10,1,1010,28,0,0,0,1,0,1,0,0,0
"4038",39,101,10,2,1010,28,0,0,0,1,1,0,0,0,0
"4039",72,101,10,3,1010,40,0,0,0,1,0,0,0,1,0
"4040",0,101,10,4,1010,0,0,0,0,0,0,0,0,0,1
"4041",71,102,1,1,1011,40,0,0,0,1,0,0,1,0,0
"4042",72,102,1,2,1011,40,0,0,0,1,0,0,0,1,0
"4043",20,102,1,3,1011,22,0,1,0,0,0,0,0,1,0
"4044",0,102,1,4,1011,0,0,0,0,0,0,0,0,0,1
"4045",3,102,2,1,1012,12,1,0,0,0,0,0,1,0,0
"4046",42,102,2,2,1012,28,0,0,0,1,0,1,0,0,0
"4047",28,102,2,3,1012,24,0,0,1,0,0,0,0,1,0
"4048",0,102,2,4,1012,0,0,0,0,0,0,0,0,0,1
"4049",72,102,3,1,1013,40,0,0,0,1,0,0,0,1,0
"4050",28,102,3,2,1013,24,0,0,1,0,0,0,0,1,0
"4051",39,102,3,3,1013,28,0,0,0,1,1,0,0,0,0
"4052",0,102,3,4,1013,0,0,0,0,0,0,0,0,0,1
"4053",39,102,4,1,1014,28,0,0,0,1,1,0,0,0,0
"4054",3,102,4,2,1014,12,1,0,0,0,0,0,1,0,0
"4055",71,102,4,3,1014,40,0,0,0,1,0,0,1,0,0
"4056",0,102,4,4,1014,0,0,0,0,0,0,0,0,0,1
"4057",20,102,5,1,1015,22,0,1,0,0,0,0,0,1,0
"4058",41,102,5,2,1015,28,0,0,1,0,0,1,0,0,0
"4059",3,102,5,3,1015,12,1,0,0,0,0,0,1,0,0
"4060",0,102,5,4,1015,0,0,0,0,0,0,0,0,0,1
"4061",37,102,6,1,1016,28,0,1,0,0,1,0,0,0,0
"4062",71,102,6,2,1016,40,0,0,0,1,0,0,1,0,0
"4063",14,102,6,3,1016,18,1,0,0,0,0,1,0,0,0
"4064",0,102,6,4,1016,0,0,0,0,0,0,0,0,0,1
"4065",41,102,7,1,1017,28,0,0,1,0,0,1,0,0,0
"4066",14,102,7,2,1017,18,1,0,0,0,0,1,0,0,0
"4067",37,102,7,3,1017,28,0,1,0,0,1,0,0,0,0
"4068",0,102,7,4,1017,0,0,0,0,0,0,0,0,0,1
"4069",14,102,8,1,1018,18,1,0,0,0,0,1,0,0,0
"4070",20,102,8,2,1018,22,0,1,0,0,0,0,0,1,0
"4071",42,102,8,3,1018,28,0,0,0,1,0,1,0,0,0
"4072",0,102,8,4,1018,0,0,0,0,0,0,0,0,0,1
"4073",28,102,9,1,1019,24,0,0,1,0,0,0,0,1,0
"4074",37,102,9,2,1019,28,0,1,0,0,1,0,0,0,0
"4075",41,102,9,3,1019,28,0,0,1,0,0,1,0,0,0
"4076",0,102,9,4,1019,0,0,0,0,0,0,0,0,0,1
"4077",42,102,10,1,1020,28,0,0,0,1,0,1,0,0,0
"4078",39,102,10,2,1020,28,0,0,0,1,1,0,0,0,0
"4079",72,102,10,3,1020,40,0,0,0,1,0,0,0,1,0
"4080",0,102,10,4,1020,0,0,0,0,0,0,0,0,0,1
"4081",71,103,1,1,1021,40,0,0,0,1,0,0,1,0,0
"4082",72,103,1,2,1021,40,0,0,0,1,0,0,0,1,0
"4083",20,103,1,3,1021,22,0,1,0,0,0,0,0,1,0
"4084",0,103,1,4,1021,0,0,0,0,0,0,0,0,0,1
"4085",3,103,2,1,1022,12,1,0,0,0,0,0,1,0,0
"4086",42,103,2,2,1022,28,0,0,0,1,0,1,0,0,0
"4087",28,103,2,3,1022,24,0,0,1,0,0,0,0,1,0
"4088",0,103,2,4,1022,0,0,0,0,0,0,0,0,0,1
"4089",72,103,3,1,1023,40,0,0,0,1,0,0,0,1,0
"4090",28,103,3,2,1023,24,0,0,1,0,0,0,0,1,0
"4091",39,103,3,3,1023,28,0,0,0,1,1,0,0,0,0
"4092",0,103,3,4,1023,0,0,0,0,0,0,0,0,0,1
"4093",39,103,4,1,1024,28,0,0,0,1,1,0,0,0,0
"4094",3,103,4,2,1024,12,1,0,0,0,0,0,1,0,0
"4095",71,103,4,3,1024,40,0,0,0,1,0,0,1,0,0
"4096",0,103,4,4,1024,0,0,0,0,0,0,0,0,0,1
"4097",20,103,5,1,1025,22,0,1,0,0,0,0,0,1,0
"4098",41,103,5,2,1025,28,0,0,1,0,0,1,0,0,0
"4099",3,103,5,3,1025,12,1,0,0,0,0,0,1,0,0
"4100",0,103,5,4,1025,0,0,0,0,0,0,0,0,0,1
"4101",37,103,6,1,1026,28,0,1,0,0,1,0,0,0,0
"4102",71,103,6,2,1026,40,0,0,0,1,0,0,1,0,0
"4103",14,103,6,3,1026,18,1,0,0,0,0,1,0,0,0
"4104",0,103,6,4,1026,0,0,0,0,0,0,0,0,0,1
"4105",41,103,7,1,1027,28,0,0,1,0,0,1,0,0,0
"4106",14,103,7,2,1027,18,1,0,0,0,0,1,0,0,0
"4107",37,103,7,3,1027,28,0,1,0,0,1,0,0,0,0
"4108",0,103,7,4,1027,0,0,0,0,0,0,0,0,0,1
"4109",14,103,8,1,1028,18,1,0,0,0,0,1,0,0,0
"4110",20,103,8,2,1028,22,0,1,0,0,0,0,0,1,0
"4111",42,103,8,3,1028,28,0,0,0,1,0,1,0,0,0
"4112",0,103,8,4,1028,0,0,0,0,0,0,0,0,0,1
"4113",28,103,9,1,1029,24,0,0,1,0,0,0,0,1,0
"4114",37,103,9,2,1029,28,0,1,0,0,1,0,0,0,0
"4115",41,103,9,3,1029,28,0,0,1,0,0,1,0,0,0
"4116",0,103,9,4,1029,0,0,0,0,0,0,0,0,0,1
"4117",42,103,10,1,1030,28,0,0,0,1,0,1,0,0,0
"4118",39,103,10,2,1030,28,0,0,0,1,1,0,0,0,0
"4119",72,103,10,3,1030,40,0,0,0,1,0,0,0,1,0
"4120",0,103,10,4,1030,0,0,0,0,0,0,0,0,0,1
"4121",71,104,1,1,1031,40,0,0,0,1,0,0,1,0,0
"4122",72,104,1,2,1031,40,0,0,0,1,0,0,0,1,0
"4123",20,104,1,3,1031,22,0,1,0,0,0,0,0,1,0
"4124",0,104,1,4,1031,0,0,0,0,0,0,0,0,0,1
"4125",3,104,2,1,1032,12,1,0,0,0,0,0,1,0,0
"4126",42,104,2,2,1032,28,0,0,0,1,0,1,0,0,0
"4127",28,104,2,3,1032,24,0,0,1,0,0,0,0,1,0
"4128",0,104,2,4,1032,0,0,0,0,0,0,0,0,0,1
"4129",72,104,3,1,1033,40,0,0,0,1,0,0,0,1,0
"4130",28,104,3,2,1033,24,0,0,1,0,0,0,0,1,0
"4131",39,104,3,3,1033,28,0,0,0,1,1,0,0,0,0
"4132",0,104,3,4,1033,0,0,0,0,0,0,0,0,0,1
"4133",39,104,4,1,1034,28,0,0,0,1,1,0,0,0,0
"4134",3,104,4,2,1034,12,1,0,0,0,0,0,1,0,0
"4135",71,104,4,3,1034,40,0,0,0,1,0,0,1,0,0
"4136",0,104,4,4,1034,0,0,0,0,0,0,0,0,0,1
"4137",20,104,5,1,1035,22,0,1,0,0,0,0,0,1,0
"4138",41,104,5,2,1035,28,0,0,1,0,0,1,0,0,0
"4139",3,104,5,3,1035,12,1,0,0,0,0,0,1,0,0
"4140",0,104,5,4,1035,0,0,0,0,0,0,0,0,0,1
"4141",37,104,6,1,1036,28,0,1,0,0,1,0,0,0,0
"4142",71,104,6,2,1036,40,0,0,0,1,0,0,1,0,0
"4143",14,104,6,3,1036,18,1,0,0,0,0,1,0,0,0
"4144",0,104,6,4,1036,0,0,0,0,0,0,0,0,0,1
"4145",41,104,7,1,1037,28,0,0,1,0,0,1,0,0,0
"4146",14,104,7,2,1037,18,1,0,0,0,0,1,0,0,0
"4147",37,104,7,3,1037,28,0,1,0,0,1,0,0,0,0
"4148",0,104,7,4,1037,0,0,0,0,0,0,0,0,0,1
"4149",14,104,8,1,1038,18,1,0,0,0,0,1,0,0,0
"4150",20,104,8,2,1038,22,0,1,0,0,0,0,0,1,0
"4151",42,104,8,3,1038,28,0,0,0,1,0,1,0,0,0
"4152",0,104,8,4,1038,0,0,0,0,0,0,0,0,0,1
"4153",28,104,9,1,1039,24,0,0,1,0,0,0,0,1,0
"4154",37,104,9,2,1039,28,0,1,0,0,1,0,0,0,0
"4155",41,104,9,3,1039,28,0,0,1,0,0,1,0,0,0
"4156",0,104,9,4,1039,0,0,0,0,0,0,0,0,0,1
"4157",42,104,10,1,1040,28,0,0,0,1,0,1,0,0,0
"4158",39,104,10,2,1040,28,0,0,0,1,1,0,0,0,0
"4159",72,104,10,3,1040,40,0,0,0,1,0,0,0,1,0
"4160",0,104,10,4,1040,0,0,0,0,0,0,0,0,0,1
"4161",71,105,1,1,1041,40,0,0,0,1,0,0,1,0,0
"4162",72,105,1,2,1041,40,0,0,0,1,0,0,0,1,0
"4163",20,105,1,3,1041,22,0,1,0,0,0,0,0,1,0
"4164",0,105,1,4,1041,0,0,0,0,0,0,0,0,0,1
"4165",3,105,2,1,1042,12,1,0,0,0,0,0,1,0,0
"4166",42,105,2,2,1042,28,0,0,0,1,0,1,0,0,0
"4167",28,105,2,3,1042,24,0,0,1,0,0,0,0,1,0
"4168",0,105,2,4,1042,0,0,0,0,0,0,0,0,0,1
"4169",72,105,3,1,1043,40,0,0,0,1,0,0,0,1,0
"4170",28,105,3,2,1043,24,0,0,1,0,0,0,0,1,0
"4171",39,105,3,3,1043,28,0,0,0,1,1,0,0,0,0
"4172",0,105,3,4,1043,0,0,0,0,0,0,0,0,0,1
"4173",39,105,4,1,1044,28,0,0,0,1,1,0,0,0,0
"4174",3,105,4,2,1044,12,1,0,0,0,0,0,1,0,0
"4175",71,105,4,3,1044,40,0,0,0,1,0,0,1,0,0
"4176",0,105,4,4,1044,0,0,0,0,0,0,0,0,0,1
"4177",20,105,5,1,1045,22,0,1,0,0,0,0,0,1,0
"4178",41,105,5,2,1045,28,0,0,1,0,0,1,0,0,0
"4179",3,105,5,3,1045,12,1,0,0,0,0,0,1,0,0
"4180",0,105,5,4,1045,0,0,0,0,0,0,0,0,0,1
"4181",37,105,6,1,1046,28,0,1,0,0,1,0,0,0,0
"4182",71,105,6,2,1046,40,0,0,0,1,0,0,1,0,0
"4183",14,105,6,3,1046,18,1,0,0,0,0,1,0,0,0
"4184",0,105,6,4,1046,0,0,0,0,0,0,0,0,0,1
"4185",41,105,7,1,1047,28,0,0,1,0,0,1,0,0,0
"4186",14,105,7,2,1047,18,1,0,0,0,0,1,0,0,0
"4187",37,105,7,3,1047,28,0,1,0,0,1,0,0,0,0
"4188",0,105,7,4,1047,0,0,0,0,0,0,0,0,0,1
"4189",14,105,8,1,1048,18,1,0,0,0,0,1,0,0,0
"4190",20,105,8,2,1048,22,0,1,0,0,0,0,0,1,0
"4191",42,105,8,3,1048,28,0,0,0,1,0,1,0,0,0
"4192",0,105,8,4,1048,0,0,0,0,0,0,0,0,0,1
"4193",28,105,9,1,1049,24,0,0,1,0,0,0,0,1,0
"4194",37,105,9,2,1049,28,0,1,0,0,1,0,0,0,0
"4195",41,105,9,3,1049,28,0,0,1,0,0,1,0,0,0
"4196",0,105,9,4,1049,0,0,0,0,0,0,0,0,0,1
"4197",42,105,10,1,1050,28,0,0,0,1,0,1,0,0,0
"4198",39,105,10,2,1050,28,0,0,0,1,1,0,0,0,0
"4199",72,105,10,3,1050,40,0,0,0,1,0,0,0,1,0
"4200",0,105,10,4,1050,0,0,0,0,0,0,0,0,0,1
"4201",71,106,1,1,1051,40,0,0,0,1,0,0,1,0,0
"4202",72,106,1,2,1051,40,0,0,0,1,0,0,0,1,0
"4203",20,106,1,3,1051,22,0,1,0,0,0,0,0,1,0
"4204",0,106,1,4,1051,0,0,0,0,0,0,0,0,0,1
"4205",3,106,2,1,1052,12,1,0,0,0,0,0,1,0,0
"4206",42,106,2,2,1052,28,0,0,0,1,0,1,0,0,0
"4207",28,106,2,3,1052,24,0,0,1,0,0,0,0,1,0
"4208",0,106,2,4,1052,0,0,0,0,0,0,0,0,0,1
"4209",72,106,3,1,1053,40,0,0,0,1,0,0,0,1,0
"4210",28,106,3,2,1053,24,0,0,1,0,0,0,0,1,0
"4211",39,106,3,3,1053,28,0,0,0,1,1,0,0,0,0
"4212",0,106,3,4,1053,0,0,0,0,0,0,0,0,0,1
"4213",39,106,4,1,1054,28,0,0,0,1,1,0,0,0,0
"4214",3,106,4,2,1054,12,1,0,0,0,0,0,1,0,0
"4215",71,106,4,3,1054,40,0,0,0,1,0,0,1,0,0
"4216",0,106,4,4,1054,0,0,0,0,0,0,0,0,0,1
"4217",20,106,5,1,1055,22,0,1,0,0,0,0,0,1,0
"4218",41,106,5,2,1055,28,0,0,1,0,0,1,0,0,0
"4219",3,106,5,3,1055,12,1,0,0,0,0,0,1,0,0
"4220",0,106,5,4,1055,0,0,0,0,0,0,0,0,0,1
"4221",37,106,6,1,1056,28,0,1,0,0,1,0,0,0,0
"4222",71,106,6,2,1056,40,0,0,0,1,0,0,1,0,0
"4223",14,106,6,3,1056,18,1,0,0,0,0,1,0,0,0
"4224",0,106,6,4,1056,0,0,0,0,0,0,0,0,0,1
"4225",41,106,7,1,1057,28,0,0,1,0,0,1,0,0,0
"4226",14,106,7,2,1057,18,1,0,0,0,0,1,0,0,0
"4227",37,106,7,3,1057,28,0,1,0,0,1,0,0,0,0
"4228",0,106,7,4,1057,0,0,0,0,0,0,0,0,0,1
"4229",14,106,8,1,1058,18,1,0,0,0,0,1,0,0,0
"4230",20,106,8,2,1058,22,0,1,0,0,0,0,0,1,0
"4231",42,106,8,3,1058,28,0,0,0,1,0,1,0,0,0
"4232",0,106,8,4,1058,0,0,0,0,0,0,0,0,0,1
"4233",28,106,9,1,1059,24,0,0,1,0,0,0,0,1,0
"4234",37,106,9,2,1059,28,0,1,0,0,1,0,0,0,0
"4235",41,106,9,3,1059,28,0,0,1,0,0,1,0,0,0
"4236",0,106,9,4,1059,0,0,0,0,0,0,0,0,0,1
"4237",42,106,10,1,1060,28,0,0,0,1,0,1,0,0,0
"4238",39,106,10,2,1060,28,0,0,0,1,1,0,0,0,0
"4239",72,106,10,3,1060,40,0,0,0,1,0,0,0,1,0
"4240",0,106,10,4,1060,0,0,0,0,0,0,0,0,0,1
"4241",71,107,1,1,1061,40,0,0,0,1,0,0,1,0,0
"4242",72,107,1,2,1061,40,0,0,0,1,0,0,0,1,0
"4243",20,107,1,3,1061,22,0,1,0,0,0,0,0,1,0
"4244",0,107,1,4,1061,0,0,0,0,0,0,0,0,0,1
"4245",3,107,2,1,1062,12,1,0,0,0,0,0,1,0,0
"4246",42,107,2,2,1062,28,0,0,0,1,0,1,0,0,0
"4247",28,107,2,3,1062,24,0,0,1,0,0,0,0,1,0
"4248",0,107,2,4,1062,0,0,0,0,0,0,0,0,0,1
"4249",72,107,3,1,1063,40,0,0,0,1,0,0,0,1,0
"4250",28,107,3,2,1063,24,0,0,1,0,0,0,0,1,0
"4251",39,107,3,3,1063,28,0,0,0,1,1,0,0,0,0
"4252",0,107,3,4,1063,0,0,0,0,0,0,0,0,0,1
"4253",39,107,4,1,1064,28,0,0,0,1,1,0,0,0,0
"4254",3,107,4,2,1064,12,1,0,0,0,0,0,1,0,0
"4255",71,107,4,3,1064,40,0,0,0,1,0,0,1,0,0
"4256",0,107,4,4,1064,0,0,0,0,0,0,0,0,0,1
"4257",20,107,5,1,1065,22,0,1,0,0,0,0,0,1,0
"4258",41,107,5,2,1065,28,0,0,1,0,0,1,0,0,0
"4259",3,107,5,3,1065,12,1,0,0,0,0,0,1,0,0
"4260",0,107,5,4,1065,0,0,0,0,0,0,0,0,0,1
"4261",37,107,6,1,1066,28,0,1,0,0,1,0,0,0,0
"4262",71,107,6,2,1066,40,0,0,0,1,0,0,1,0,0
"4263",14,107,6,3,1066,18,1,0,0,0,0,1,0,0,0
"4264",0,107,6,4,1066,0,0,0,0,0,0,0,0,0,1
"4265",41,107,7,1,1067,28,0,0,1,0,0,1,0,0,0
"4266",14,107,7,2,1067,18,1,0,0,0,0,1,0,0,0
"4267",37,107,7,3,1067,28,0,1,0,0,1,0,0,0,0
"4268",0,107,7,4,1067,0,0,0,0,0,0,0,0,0,1
"4269",14,107,8,1,1068,18,1,0,0,0,0,1,0,0,0
"4270",20,107,8,2,1068,22,0,1,0,0,0,0,0,1,0
"4271",42,107,8,3,1068,28,0,0,0,1,0,1,0,0,0
"4272",0,107,8,4,1068,0,0,0,0,0,0,0,0,0,1
"4273",28,107,9,1,1069,24,0,0,1,0,0,0,0,1,0
"4274",37,107,9,2,1069,28,0,1,0,0,1,0,0,0,0
"4275",41,107,9,3,1069,28,0,0,1,0,0,1,0,0,0
