"respondent_id","block_id","question_id","alternative_id","kcal","gram","price","brand_wendys","brand_max_burger","brand_burger_king","brand_mcdonalds","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","no_choice"
264,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
264,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
264,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
264,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
264,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
264,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
264,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
264,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
264,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
264,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
264,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
264,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
264,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
264,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
265,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
265,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
265,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
265,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
265,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
265,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
265,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
265,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
265,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
265,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
265,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
265,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
265,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
265,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
265,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
265,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
265,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
265,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
265,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
265,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
265,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
265,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
265,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
265,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
266,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
266,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
266,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
266,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
266,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
266,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
266,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
266,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
266,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
266,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
266,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
266,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
266,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
266,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
266,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
266,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
266,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
266,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
266,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
266,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
266,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
266,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
266,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
266,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
267,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
267,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
267,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
267,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
267,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
267,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
267,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
267,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
267,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
267,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
267,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
267,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
267,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
267,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
267,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
267,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
267,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
267,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
267,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
267,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
267,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
267,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
267,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
267,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
268,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
268,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
268,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
268,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
268,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
268,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
268,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
268,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
268,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
268,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
268,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
268,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
268,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
268,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
268,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
268,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
268,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
268,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
268,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
268,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
268,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
268,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
268,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
268,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
269,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
269,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
269,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
269,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
269,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
269,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
269,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
269,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
269,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
269,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
269,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
269,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
269,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
269,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
269,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
269,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
269,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
269,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
269,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
269,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
269,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
269,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
269,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
269,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
270,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
270,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
270,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
270,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
270,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
270,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
270,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
270,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
270,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
270,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
270,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
270,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
270,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
270,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
270,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
270,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
270,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
270,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
270,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
270,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
270,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
270,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
270,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
270,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
271,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
271,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
271,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
271,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
271,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
271,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
271,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
271,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
271,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
271,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
271,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
271,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
271,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
271,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
271,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
271,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
271,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
271,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
271,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
271,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
271,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
271,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
271,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
271,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
272,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
272,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
272,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
272,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
272,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
272,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
272,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
272,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
272,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
272,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
272,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
272,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
272,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
272,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
272,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
272,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
272,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
272,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
272,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
272,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
272,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
272,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
272,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
272,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
273,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
273,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
273,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
273,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
273,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
273,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
273,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
273,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
273,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
273,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
273,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
273,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
273,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
273,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
273,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
273,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
273,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
273,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
273,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
273,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
273,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
273,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
273,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
273,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
274,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
274,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
274,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
274,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
274,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
274,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
274,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
274,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
274,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
274,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
274,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
274,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
274,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
274,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
274,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
274,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
274,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
274,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
274,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
274,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
274,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
274,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
274,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
274,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
275,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
275,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
275,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
275,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
275,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
275,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
275,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
275,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
275,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
275,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
275,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
275,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
275,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
275,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
275,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
275,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
275,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
275,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
275,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
275,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
275,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
275,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
275,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
275,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
276,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
276,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
276,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
276,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
276,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
276,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
276,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
276,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
276,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
276,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
276,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
276,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
276,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
276,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
276,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
276,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
276,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
276,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
276,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
276,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
276,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
276,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
276,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
276,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
277,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
277,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
277,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
277,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
277,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
277,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
277,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
277,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
277,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
277,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
277,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
277,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
277,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
277,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
277,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
277,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
277,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
277,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
277,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
277,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
277,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
277,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
277,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
277,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
278,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
278,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
278,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
278,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
278,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
278,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
278,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
278,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
278,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
278,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
278,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
278,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
278,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
278,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
278,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
278,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
278,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
278,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
278,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
278,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
278,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
278,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
278,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
278,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
279,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
279,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
279,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
279,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
279,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
279,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
279,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
279,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
279,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
279,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
279,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
279,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
279,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
279,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
279,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
279,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
279,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
279,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
279,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
279,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
279,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
279,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
279,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
279,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
280,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
280,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
280,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
280,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
280,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
280,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
280,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
280,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
280,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
280,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
280,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
280,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
280,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
280,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
280,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
280,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
280,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
280,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
280,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
280,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
280,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
280,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
280,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
280,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
281,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
281,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
281,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
281,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
281,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
281,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
281,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
281,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
281,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
281,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
281,6,3,3,1000,220,22,0,0,1,0,0,0,0,1,0
281,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1
281,6,4,1,1000,420,12,1,0,0,0,0,0,1,0,0
281,6,4,2,500,260,22,0,0,0,1,0,1,0,0,0
281,6,4,3,600,260,32,0,1,0,0,0,0,0,1,0
281,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1
281,6,5,1,600,340,32,1,0,0,0,0,0,1,0,0
281,6,5,2,500,380,35,0,0,1,0,0,0,0,1,0
281,6,5,3,900,220,12,0,0,0,1,1,0,0,0,0
281,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1
281,6,6,1,500,260,32,0,0,1,0,0,0,0,1,0
281,6,6,2,600,300,30,0,0,0,1,1,0,0,0,0
281,6,6,3,1000,420,12,0,1,0,0,0,1,0,0,0
281,6,6,4,0,0,0,0,0,0,0,0,0,0,0,1
282,6,1,1,700,300,30,0,0,1,0,1,0,0,0,0
282,6,1,2,400,220,30,0,0,0,1,0,0,0,1,0
282,6,1,3,1000,420,12,1,0,0,0,0,0,1,0,0
282,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1
282,6,2,1,700,340,27,0,0,1,0,1,0,0,0,0
282,6,2,2,500,220,15,0,1,0,0,0,1,0,0,0
282,6,2,3,900,420,32,0,0,0,1,0,0,0,1,0
282,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1
282,6,3,1,400,380,17,0,1,0,0,0,0,1,0,0
282,6,3,2,700,340,25,1,0,0,0,1,0,0,0,0
