"id","profileID","respID","qID","altID","obsID","gram","kcal","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice","choice"
"2972",0,75,3,4,743,0,0,0,0,0,0,0,0,0,0,0,1,1
"2973",183,75,4,1,744,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"2974",428,75,4,2,744,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"2975",1275,75,4,3,744,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"2976",0,75,4,4,744,0,0,0,0,0,0,0,0,0,0,0,1,1
"2977",428,75,5,1,745,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"2978",477,75,5,2,745,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"2979",2622,75,5,3,745,405,1080,40,0,0,0,1,0,1,0,0,0,0
"2980",0,75,5,4,745,0,0,0,0,0,0,0,0,0,0,0,1,1
"2981",12,75,6,1,746,180,570,12,1,0,0,0,0,0,0,1,0,0
"2982",183,75,6,2,746,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"2983",477,75,6,3,746,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"2984",0,75,6,4,746,0,0,0,0,0,0,0,0,0,0,0,1,1
"2985",206,75,7,1,747,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"2986",1697,75,7,2,747,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"2987",12,75,7,3,747,180,570,12,1,0,0,0,0,0,0,1,0,0
"2988",0,75,7,4,747,0,0,0,0,0,0,0,0,0,0,0,1,1
"2989",1697,75,8,1,748,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"2990",1275,75,8,2,748,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"2991",1884,75,8,3,748,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"2992",0,75,8,4,748,0,0,0,0,0,0,0,0,0,0,0,1,1
"2993",1226,75,9,1,749,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"2994",1884,75,9,2,749,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"2995",428,75,9,3,749,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"2996",0,75,9,4,749,0,0,0,0,0,0,0,0,0,0,0,1,1
"2997",1275,75,10,1,750,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"2998",12,75,10,2,750,180,570,12,1,0,0,0,0,0,0,1,0,0
"2999",1697,75,10,3,750,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3000",0,75,10,4,750,0,0,0,0,0,0,0,0,0,0,0,1,1
"3001",2622,76,1,1,751,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3002",1226,76,1,2,751,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3003",206,76,1,3,751,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3004",0,76,1,4,751,0,0,0,0,0,0,0,0,0,0,0,1,1
"3005",477,76,2,1,752,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3006",206,76,2,2,752,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3007",1226,76,2,3,752,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3008",0,76,2,4,752,0,0,0,0,0,0,0,0,0,0,0,1,1
"3009",1884,76,3,1,753,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3010",2622,76,3,2,753,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3011",183,76,3,3,753,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3012",0,76,3,4,753,0,0,0,0,0,0,0,0,0,0,0,1,1
"3013",183,76,4,1,754,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3014",428,76,4,2,754,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3015",1275,76,4,3,754,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3016",0,76,4,4,754,0,0,0,0,0,0,0,0,0,0,0,1,1
"3017",428,76,5,1,755,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3018",477,76,5,2,755,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3019",2622,76,5,3,755,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3020",0,76,5,4,755,0,0,0,0,0,0,0,0,0,0,0,1,1
"3021",12,76,6,1,756,180,570,12,1,0,0,0,0,0,0,1,0,0
"3022",183,76,6,2,756,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3023",477,76,6,3,756,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3024",0,76,6,4,756,0,0,0,0,0,0,0,0,0,0,0,1,1
"3025",206,76,7,1,757,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3026",1697,76,7,2,757,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3027",12,76,7,3,757,180,570,12,1,0,0,0,0,0,0,1,0,0
"3028",0,76,7,4,757,0,0,0,0,0,0,0,0,0,0,0,1,1
"3029",1697,76,8,1,758,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3030",1275,76,8,2,758,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3031",1884,76,8,3,758,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3032",0,76,8,4,758,0,0,0,0,0,0,0,0,0,0,0,1,1
"3033",1226,76,9,1,759,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3034",1884,76,9,2,759,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3035",428,76,9,3,759,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3036",0,76,9,4,759,0,0,0,0,0,0,0,0,0,0,0,1,1
"3037",1275,76,10,1,760,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3038",12,76,10,2,760,180,570,12,1,0,0,0,0,0,0,1,0,0
"3039",1697,76,10,3,760,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3040",0,76,10,4,760,0,0,0,0,0,0,0,0,0,0,0,1,1
"3041",2622,77,1,1,761,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3042",1226,77,1,2,761,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3043",206,77,1,3,761,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3044",0,77,1,4,761,0,0,0,0,0,0,0,0,0,0,0,1,1
"3045",477,77,2,1,762,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3046",206,77,2,2,762,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3047",1226,77,2,3,762,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3048",0,77,2,4,762,0,0,0,0,0,0,0,0,0,0,0,1,1
"3049",1884,77,3,1,763,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3050",2622,77,3,2,763,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3051",183,77,3,3,763,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3052",0,77,3,4,763,0,0,0,0,0,0,0,0,0,0,0,1,1
"3053",183,77,4,1,764,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3054",428,77,4,2,764,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3055",1275,77,4,3,764,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3056",0,77,4,4,764,0,0,0,0,0,0,0,0,0,0,0,1,1
"3057",428,77,5,1,765,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3058",477,77,5,2,765,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3059",2622,77,5,3,765,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3060",0,77,5,4,765,0,0,0,0,0,0,0,0,0,0,0,1,1
"3061",12,77,6,1,766,180,570,12,1,0,0,0,0,0,0,1,0,0
"3062",183,77,6,2,766,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3063",477,77,6,3,766,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3064",0,77,6,4,766,0,0,0,0,0,0,0,0,0,0,0,1,1
"3065",206,77,7,1,767,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3066",1697,77,7,2,767,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3067",12,77,7,3,767,180,570,12,1,0,0,0,0,0,0,1,0,0
"3068",0,77,7,4,767,0,0,0,0,0,0,0,0,0,0,0,1,1
"3069",1697,77,8,1,768,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3070",1275,77,8,2,768,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3071",1884,77,8,3,768,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3072",0,77,8,4,768,0,0,0,0,0,0,0,0,0,0,0,1,1
"3073",1226,77,9,1,769,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3074",1884,77,9,2,769,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3075",428,77,9,3,769,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3076",0,77,9,4,769,0,0,0,0,0,0,0,0,0,0,0,1,1
"3077",1275,77,10,1,770,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3078",12,77,10,2,770,180,570,12,1,0,0,0,0,0,0,1,0,0
"3079",1697,77,10,3,770,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3080",0,77,10,4,770,0,0,0,0,0,0,0,0,0,0,0,1,1
"3081",2622,78,1,1,771,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3082",1226,78,1,2,771,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3083",206,78,1,3,771,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3084",0,78,1,4,771,0,0,0,0,0,0,0,0,0,0,0,1,1
"3085",477,78,2,1,772,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3086",206,78,2,2,772,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3087",1226,78,2,3,772,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3088",0,78,2,4,772,0,0,0,0,0,0,0,0,0,0,0,1,1
"3089",1884,78,3,1,773,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3090",2622,78,3,2,773,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3091",183,78,3,3,773,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3092",0,78,3,4,773,0,0,0,0,0,0,0,0,0,0,0,1,1
"3093",183,78,4,1,774,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3094",428,78,4,2,774,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3095",1275,78,4,3,774,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3096",0,78,4,4,774,0,0,0,0,0,0,0,0,0,0,0,1,1
"3097",428,78,5,1,775,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3098",477,78,5,2,775,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3099",2622,78,5,3,775,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3100",0,78,5,4,775,0,0,0,0,0,0,0,0,0,0,0,1,1
"3101",12,78,6,1,776,180,570,12,1,0,0,0,0,0,0,1,0,0
"3102",183,78,6,2,776,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3103",477,78,6,3,776,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3104",0,78,6,4,776,0,0,0,0,0,0,0,0,0,0,0,1,1
"3105",206,78,7,1,777,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3106",1697,78,7,2,777,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3107",12,78,7,3,777,180,570,12,1,0,0,0,0,0,0,1,0,0
"3108",0,78,7,4,777,0,0,0,0,0,0,0,0,0,0,0,1,1
"3109",1697,78,8,1,778,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3110",1275,78,8,2,778,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3111",1884,78,8,3,778,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3112",0,78,8,4,778,0,0,0,0,0,0,0,0,0,0,0,1,1
"3113",1226,78,9,1,779,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3114",1884,78,9,2,779,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3115",428,78,9,3,779,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3116",0,78,9,4,779,0,0,0,0,0,0,0,0,0,0,0,1,1
"3117",1275,78,10,1,780,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3118",12,78,10,2,780,180,570,12,1,0,0,0,0,0,0,1,0,0
"3119",1697,78,10,3,780,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3120",0,78,10,4,780,0,0,0,0,0,0,0,0,0,0,0,1,1
"3121",2622,79,1,1,781,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3122",1226,79,1,2,781,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3123",206,79,1,3,781,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3124",0,79,1,4,781,0,0,0,0,0,0,0,0,0,0,0,1,1
"3125",477,79,2,1,782,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3126",206,79,2,2,782,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3127",1226,79,2,3,782,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3128",0,79,2,4,782,0,0,0,0,0,0,0,0,0,0,0,1,1
"3129",1884,79,3,1,783,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3130",2622,79,3,2,783,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3131",183,79,3,3,783,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3132",0,79,3,4,783,0,0,0,0,0,0,0,0,0,0,0,1,1
"3133",183,79,4,1,784,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3134",428,79,4,2,784,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3135",1275,79,4,3,784,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3136",0,79,4,4,784,0,0,0,0,0,0,0,0,0,0,0,1,1
"3137",428,79,5,1,785,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3138",477,79,5,2,785,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3139",2622,79,5,3,785,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3140",0,79,5,4,785,0,0,0,0,0,0,0,0,0,0,0,1,1
"3141",12,79,6,1,786,180,570,12,1,0,0,0,0,0,0,1,0,0
"3142",183,79,6,2,786,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3143",477,79,6,3,786,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3144",0,79,6,4,786,0,0,0,0,0,0,0,0,0,0,0,1,1
"3145",206,79,7,1,787,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3146",1697,79,7,2,787,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3147",12,79,7,3,787,180,570,12,1,0,0,0,0,0,0,1,0,0
"3148",0,79,7,4,787,0,0,0,0,0,0,0,0,0,0,0,1,1
"3149",1697,79,8,1,788,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3150",1275,79,8,2,788,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3151",1884,79,8,3,788,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3152",0,79,8,4,788,0,0,0,0,0,0,0,0,0,0,0,1,1
"3153",1226,79,9,1,789,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3154",1884,79,9,2,789,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3155",428,79,9,3,789,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3156",0,79,9,4,789,0,0,0,0,0,0,0,0,0,0,0,1,1
"3157",1275,79,10,1,790,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3158",12,79,10,2,790,180,570,12,1,0,0,0,0,0,0,1,0,0
"3159",1697,79,10,3,790,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3160",0,79,10,4,790,0,0,0,0,0,0,0,0,0,0,0,1,1
"3161",2622,80,1,1,791,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3162",1226,80,1,2,791,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3163",206,80,1,3,791,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3164",0,80,1,4,791,0,0,0,0,0,0,0,0,0,0,0,1,1
"3165",477,80,2,1,792,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3166",206,80,2,2,792,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3167",1226,80,2,3,792,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3168",0,80,2,4,792,0,0,0,0,0,0,0,0,0,0,0,1,1
"3169",1884,80,3,1,793,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3170",2622,80,3,2,793,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3171",183,80,3,3,793,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3172",0,80,3,4,793,0,0,0,0,0,0,0,0,0,0,0,1,1
"3173",183,80,4,1,794,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3174",428,80,4,2,794,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3175",1275,80,4,3,794,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3176",0,80,4,4,794,0,0,0,0,0,0,0,0,0,0,0,1,1
"3177",428,80,5,1,795,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3178",477,80,5,2,795,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3179",2622,80,5,3,795,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3180",0,80,5,4,795,0,0,0,0,0,0,0,0,0,0,0,1,1
"3181",12,80,6,1,796,180,570,12,1,0,0,0,0,0,0,1,0,0
"3182",183,80,6,2,796,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3183",477,80,6,3,796,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3184",0,80,6,4,796,0,0,0,0,0,0,0,0,0,0,0,1,1
"3185",206,80,7,1,797,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3186",1697,80,7,2,797,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3187",12,80,7,3,797,180,570,12,1,0,0,0,0,0,0,1,0,0
"3188",0,80,7,4,797,0,0,0,0,0,0,0,0,0,0,0,1,1
"3189",1697,80,8,1,798,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3190",1275,80,8,2,798,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3191",1884,80,8,3,798,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3192",0,80,8,4,798,0,0,0,0,0,0,0,0,0,0,0,1,1
"3193",1226,80,9,1,799,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3194",1884,80,9,2,799,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3195",428,80,9,3,799,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3196",0,80,9,4,799,0,0,0,0,0,0,0,0,0,0,0,1,1
"3197",1275,80,10,1,800,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3198",12,80,10,2,800,180,570,12,1,0,0,0,0,0,0,1,0,0
"3199",1697,80,10,3,800,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3200",0,80,10,4,800,0,0,0,0,0,0,0,0,0,0,0,1,1
"3201",2622,81,1,1,801,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3202",1226,81,1,2,801,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3203",206,81,1,3,801,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3204",0,81,1,4,801,0,0,0,0,0,0,0,0,0,0,0,1,1
"3205",477,81,2,1,802,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3206",206,81,2,2,802,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3207",1226,81,2,3,802,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3208",0,81,2,4,802,0,0,0,0,0,0,0,0,0,0,0,1,1
"3209",1884,81,3,1,803,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3210",2622,81,3,2,803,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3211",183,81,3,3,803,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3212",0,81,3,4,803,0,0,0,0,0,0,0,0,0,0,0,1,1
"3213",183,81,4,1,804,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3214",428,81,4,2,804,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3215",1275,81,4,3,804,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3216",0,81,4,4,804,0,0,0,0,0,0,0,0,0,0,0,1,1
"3217",428,81,5,1,805,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3218",477,81,5,2,805,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3219",2622,81,5,3,805,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3220",0,81,5,4,805,0,0,0,0,0,0,0,0,0,0,0,1,1
"3221",12,81,6,1,806,180,570,12,1,0,0,0,0,0,0,1,0,0
"3222",183,81,6,2,806,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3223",477,81,6,3,806,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3224",0,81,6,4,806,0,0,0,0,0,0,0,0,0,0,0,1,1
"3225",206,81,7,1,807,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3226",1697,81,7,2,807,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3227",12,81,7,3,807,180,570,12,1,0,0,0,0,0,0,1,0,0
"3228",0,81,7,4,807,0,0,0,0,0,0,0,0,0,0,0,1,1
"3229",1697,81,8,1,808,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3230",1275,81,8,2,808,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3231",1884,81,8,3,808,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3232",0,81,8,4,808,0,0,0,0,0,0,0,0,0,0,0,1,1
"3233",1226,81,9,1,809,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3234",1884,81,9,2,809,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3235",428,81,9,3,809,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3236",0,81,9,4,809,0,0,0,0,0,0,0,0,0,0,0,1,1
"3237",1275,81,10,1,810,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3238",12,81,10,2,810,180,570,12,1,0,0,0,0,0,0,1,0,0
"3239",1697,81,10,3,810,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3240",0,81,10,4,810,0,0,0,0,0,0,0,0,0,0,0,1,1
"3241",2622,82,1,1,811,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3242",1226,82,1,2,811,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3243",206,82,1,3,811,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3244",0,82,1,4,811,0,0,0,0,0,0,0,0,0,0,0,1,1
"3245",477,82,2,1,812,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3246",206,82,2,2,812,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3247",1226,82,2,3,812,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3248",0,82,2,4,812,0,0,0,0,0,0,0,0,0,0,0,1,1
"3249",1884,82,3,1,813,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3250",2622,82,3,2,813,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3251",183,82,3,3,813,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3252",0,82,3,4,813,0,0,0,0,0,0,0,0,0,0,0,1,1
"3253",183,82,4,1,814,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3254",428,82,4,2,814,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3255",1275,82,4,3,814,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3256",0,82,4,4,814,0,0,0,0,0,0,0,0,0,0,0,1,1
"3257",428,82,5,1,815,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3258",477,82,5,2,815,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3259",2622,82,5,3,815,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3260",0,82,5,4,815,0,0,0,0,0,0,0,0,0,0,0,1,1
"3261",12,82,6,1,816,180,570,12,1,0,0,0,0,0,0,1,0,0
"3262",183,82,6,2,816,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3263",477,82,6,3,816,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3264",0,82,6,4,816,0,0,0,0,0,0,0,0,0,0,0,1,1
"3265",206,82,7,1,817,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3266",1697,82,7,2,817,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3267",12,82,7,3,817,180,570,12,1,0,0,0,0,0,0,1,0,0
"3268",0,82,7,4,817,0,0,0,0,0,0,0,0,0,0,0,1,1
"3269",1697,82,8,1,818,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3270",1275,82,8,2,818,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3271",1884,82,8,3,818,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3272",0,82,8,4,818,0,0,0,0,0,0,0,0,0,0,0,1,1
"3273",1226,82,9,1,819,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3274",1884,82,9,2,819,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3275",428,82,9,3,819,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3276",0,82,9,4,819,0,0,0,0,0,0,0,0,0,0,0,1,1
"3277",1275,82,10,1,820,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3278",12,82,10,2,820,180,570,12,1,0,0,0,0,0,0,1,0,0
"3279",1697,82,10,3,820,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"3280",0,82,10,4,820,0,0,0,0,0,0,0,0,0,0,0,1,1
"3281",2622,83,1,1,821,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3282",1226,83,1,2,821,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3283",206,83,1,3,821,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3284",0,83,1,4,821,0,0,0,0,0,0,0,0,0,0,0,1,1
"3285",477,83,2,1,822,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3286",206,83,2,2,822,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"3287",1226,83,2,3,822,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"3288",0,83,2,4,822,0,0,0,0,0,0,0,0,0,0,0,1,1
"3289",1884,83,3,1,823,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"3290",2622,83,3,2,823,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3291",183,83,3,3,823,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3292",0,83,3,4,823,0,0,0,0,0,0,0,0,0,0,0,1,1
"3293",183,83,4,1,824,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3294",428,83,4,2,824,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3295",1275,83,4,3,824,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"3296",0,83,4,4,824,0,0,0,0,0,0,0,0,0,0,0,1,1
"3297",428,83,5,1,825,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"3298",477,83,5,2,825,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3299",2622,83,5,3,825,405,1080,40,0,0,0,1,0,1,0,0,0,0
"3300",0,83,5,4,825,0,0,0,0,0,0,0,0,0,0,0,1,1
"3301",12,83,6,1,826,180,570,12,1,0,0,0,0,0,0,1,0,0
"3302",183,83,6,2,826,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"3303",477,83,6,3,826,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"3304",0,83,6,4,826,0,0,0,0,0,0,0,0,0,0,0,1,1
